"year","mean_temp","mean_precip","site"
1980,19.0073913043478,3.35728260869565,"L29707731"
1981,19.3263043478261,3.55684782608696,"L29707731"
1982,19.8339673913043,3.58282608695652,"L29707731"
1983,18.7264130434783,2.83260869565217,"L29707731"
1984,18.9926086956522,3.18130434782609,"L29707731"
1985,19.4673369565217,3.37836956521739,"L29707731"
1986,20.1621195652174,2.78478260869565,"L29707731"
1987,20.8677717391304,1.81,"L29707731"
1988,18.9110869565217,2.55054347826087,"L29707731"
1989,18.7736956521739,4.73195652173913,"L29707731"
1990,19.2367391304348,3.10336956521739,"L29707731"
1991,20.7098913043478,2.67315217391304,"L29707731"
1992,18.1132065217391,4.57369565217391,"L29707731"
1993,20.1840217391304,2.93684782608696,"L29707731"
1994,19.173097826087,2.84260869565217,"L29707731"
1995,19.2566304347826,4.325,"L29707731"
1996,19.1446739130435,4.01336956521739,"L29707731"
1997,17.7824456521739,2.76576086956522,"L29707731"
1998,20.0161956521739,3.48195652173913,"L29707731"
1999,19.550652173913,2.7375,"L29707731"
2000,19.5601086956522,3.24565217391304,"L29707731"
2001,18.740652173913,4.83445652173913,"L29707731"
2002,19.4491847826087,3.33054347826087,"L29707731"
2003,18.4363043478261,6.0645652173913,"L29707731"
2004,19.9875,4.12032608695652,"L29707731"
2005,19.1692391304348,3.265,"L29707731"
2006,18.779347826087,4.46184782608696,"L29707731"
2007,19.6190217391304,2.45489130434783,"L29707731"
2008,18.9628260869565,2.70945652173913,"L29707731"
2009,19.1111956521739,5.64576086956522,"L29707731"
2010,21.0963043478261,2.85630434782609,"L29707731"
2011,20.4601086956522,4.11923913043478,"L29707731"
2012,20.3159239130435,2.67445652173913,"L29707731"
2013,19.0579347826087,5.9045652173913,"L29707731"
2014,19.700597826087,2.2075,"L29707731"
2015,20.66125,3.02521739130435,"L29707731"
2016,19.643152173913,3.5975,"L29707731"
2017,19.3460869565217,3.95119565217391,"L29707731"
2018,20.8165760869565,3.19804347826087,"L29707731"
2019,20.4751630434783,3.35054347826087,"L29707731"
2020,18.9616304347826,4.20304347826087,"L29707731"
2021,19.2463586956522,3.2604347826087,"L29707731"
2022,20.2325,3.78815217391304,"L29707731"
2023,18.3216847826087,3.40423913043478,"L29707731"
2024,20.2846739130435,3.44902173913043,"L29707731"
1980,22.9221739130435,2.24934782608696,"L31739760"
1981,22.5453804347826,3.53239130434783,"L31739760"
1982,22.9189673913043,3.48260869565217,"L31739760"
1983,21.9178804347826,3.135,"L31739760"
1984,21.3477717391304,6.21510869565217,"L31739760"
1985,22.1865760869565,3.57380434782609,"L31739760"
1986,23.4984239130435,2.1604347826087,"L31739760"
1987,23.6030434782609,2.75489130434783,"L31739760"
1988,21.9313043478261,2.49630434782609,"L31739760"
1989,21.0554891304348,6.67565217391304,"L31739760"
1990,21.8470652173913,3.67391304347826,"L31739760"
1991,23.3549456521739,3.62663043478261,"L31739760"
1992,20.938152173913,3.75880434782609,"L31739760"
1993,22.8063043478261,2.41521739130435,"L31739760"
1994,21.3275,3.89641304347826,"L31739760"
1995,22.2041304347826,3.50902173913043,"L31739760"
1996,22.1614130434783,4.1920652173913,"L31739760"
1997,20.9967391304348,4.96423913043478,"L31739760"
1998,23.4457065217391,5.11554347826087,"L31739760"
1999,22.5886413043478,5.75619565217391,"L31739760"
2000,22.5682065217391,3.3029347826087,"L31739760"
2001,22.2021195652174,4.01228260869565,"L31739760"
2002,22.5677173913043,2.76032608695652,"L31739760"
2003,21.6128260869565,7.51152173913044,"L31739760"
2004,22.7767934782609,4.20315217391304,"L31739760"
2005,21.9264673913043,4.21054347826087,"L31739760"
2006,22.4173369565217,2.37347826086957,"L31739760"
2007,22.6551630434783,3.14423913043478,"L31739760"
2008,22.1147282608696,2.96217391304348,"L31739760"
2009,22.1834239130435,5.56739130434783,"L31739760"
2010,24.0657608695652,5.58978260869565,"L31739760"
2011,23.2125543478261,3.13097826086957,"L31739760"
2012,23.7136956521739,4.20217391304348,"L31739760"
2013,21.8366304347826,6.30847826086957,"L31739760"
2014,22.0633695652174,4.02630434782609,"L31739760"
2015,23.17625,5.56304347826087,"L31739760"
2016,23.0167391304348,3.26619565217391,"L31739760"
2017,22.3124456521739,4.45771739130435,"L31739760"
2018,24.0154347826087,4.50282608695652,"L31739760"
2019,23.2361956521739,4.8625,"L31739760"
2020,22.2316847826087,3.28239130434783,"L31739760"
2021,22.1486956521739,3.59065217391304,"L31739760"
2022,23.8273913043478,3.59271739130435,"L31739760"
2023,21.8445652173913,4.80413043478261,"L31739760"
2024,23.6102717391304,3.88108695652174,"L31739760"
1980,23.8749456521739,3.74695652173913,"L30450151"
1981,23.5642934782609,2.7975,"L30450151"
1982,23.3192391304348,4.28576086956522,"L30450151"
1983,22.670597826087,2.66489130434783,"L30450151"
1984,22.5451086956522,4.80326086956522,"L30450151"
1985,22.9658695652174,4.73663043478261,"L30450151"
1986,24.6847282608696,2.48902173913043,"L30450151"
1987,24.1486956521739,4.18054347826087,"L30450151"
1988,22.976847826087,1.47326086956522,"L30450151"
1989,22.7882608695652,7.32858695652174,"L30450151"
1990,23.694402173913,2.32021739130435,"L30450151"
1991,23.8333152173913,6.4320652173913,"L30450151"
1992,22.2458695652174,3.10554347826087,"L30450151"
1993,24.2759782608696,3.3870652173913,"L30450151"
1994,22.8210869565217,6.59423913043478,"L30450151"
1995,24.0386413043478,3.08347826086957,"L30450151"
1996,24.0802173913043,2.13880434782609,"L30450151"
1997,21.7926086956522,4.78608695652174,"L30450151"
1998,25.140597826087,3.13086956521739,"L30450151"
1999,23.2354891304348,3.44173913043478,"L30450151"
2000,24.3444565217391,2.00934782608696,"L30450151"
2001,23.0073913043478,4.28945652173913,"L30450151"
2002,23.3891847826087,3.26032608695652,"L30450151"
2003,22.7984239130435,8.3170652173913,"L30450151"
2004,23.8842934782609,3.91565217391304,"L30450151"
2005,22.8166847826087,6.23989130434783,"L30450151"
2006,23.8960326086957,2.62836956521739,"L30450151"
2007,23.5877717391304,2.29304347826087,"L30450151"
2008,23.5625543478261,2.50902173913043,"L30450151"
2009,23.6878260869565,3.3295652173913,"L30450151"
2010,25.3136413043478,2.85597826086957,"L30450151"
2011,24.7421195652174,3.05141304347826,"L30450151"
2012,24.5810869565217,3.16445652173913,"L30450151"
2013,22.6705434782609,5.96217391304348,"L30450151"
2014,23.6403260869565,2.96271739130435,"L30450151"
2015,24.9278804347826,3.54076086956522,"L30450151"
2016,24.9833152173913,2.34130434782609,"L30450151"
2017,23.9497826086957,5.275,"L30450151"
2018,24.9478804347826,4.69521739130435,"L30450151"
2019,24.8054891304348,3.33130434782609,"L30450151"
2020,23.264347826087,3.64271739130435,"L30450151"
2021,23.3276630434783,6.0120652173913,"L30450151"
2022,25.1500543478261,3.9145652173913,"L30450151"
2023,23.570597826087,3.81347826086957,"L30450151"
2024,25.1216847826087,4.56510869565217,"L30450151"
1980,20.280597826087,2.65978260869565,"L31765396"
1981,20.5404347826087,4.31923913043478,"L31765396"
1982,19.7936956521739,4.00097826086956,"L31765396"
1983,20.1659782608696,3.04815217391304,"L31765396"
1984,19.7182608695652,6.29489130434783,"L31765396"
1985,19.7528804347826,4.94032608695652,"L31765396"
1986,20.6197282608696,2.73032608695652,"L31765396"
1987,20.7653804347826,3.59641304347826,"L31765396"
1988,20.4663043478261,6.01369565217391,"L31765396"
1989,19.9190217391304,6.64663043478261,"L31765396"
1990,19.7322826086957,5.19163043478261,"L31765396"
1991,21.3916304347826,3.2704347826087,"L31765396"
1992,18.451902173913,3.58,"L31765396"
1993,20.5697826086957,2.24,"L31765396"
1994,20.4938043478261,4.51489130434783,"L31765396"
1995,19.9571195652174,2.58565217391304,"L31765396"
1996,19.1348913043478,6.11913043478261,"L31765396"
1997,18.7704891304348,3.98391304347826,"L31765396"
1998,20.2547282608696,4.19423913043478,"L31765396"
1999,20.5538043478261,1.41967391304348,"L31765396"
2000,19.2763043478261,3.54978260869565,"L31765396"
2001,19.6217934782609,5.04641304347826,"L31765396"
2002,20.0603804347826,3.34836956521739,"L31765396"
2003,18.7334782608696,4.89315217391304,"L31765396"
2004,20.4111413043478,4.77217391304348,"L31765396"
2005,20.1077717391304,3.49532608695652,"L31765396"
2006,20.6315217391304,5.55076086956522,"L31765396"
2007,20.3229347826087,3.45304347826087,"L31765396"
2008,19.9997826086957,3.97619565217391,"L31765396"
2009,19.001902173913,6.1445652173913,"L31765396"
2010,21.8121195652174,2.97521739130435,"L31765396"
2011,21.4990760869565,2.9875,"L31765396"
2012,21.0965217391304,3.51,"L31765396"
2013,20.7130434782609,5.73847826086956,"L31765396"
2014,20.165,3.50619565217391,"L31765396"
2015,21.1179891304348,3.38326086956522,"L31765396"
2016,20.3821195652174,4.25771739130435,"L31765396"
2017,19.9879891304348,4.53934782608696,"L31765396"
2018,21.0977717391304,5.09858695652174,"L31765396"
2019,20.9324456521739,5.77347826086956,"L31765396"
2020,20.6636956521739,3.70423913043478,"L31765396"
2021,20.5692391304348,4.10532608695652,"L31765396"
2022,21.0289130434783,3.42836956521739,"L31765396"
2023,19.68625,3.61239130434783,"L31765396"
2024,21.7449456521739,2.56673913043478,"L31765396"
1980,23.3276086956522,3.22445652173913,"L29670832"
1981,23.4916847826087,3.95413043478261,"L29670832"
1982,23.7322282608696,5.16032608695652,"L29670832"
1983,23.1997826086957,1.63608695652174,"L29670832"
1984,22.7339130434783,5.51304347826087,"L29670832"
1985,23.1708152173913,4.32978260869565,"L29670832"
1986,25.0834239130435,1.33032608695652,"L29670832"
1987,24.5865217391304,1.99510869565217,"L29670832"
1988,22.8550543478261,2.83402173913043,"L29670832"
1989,22.944347826087,4.30576086956522,"L29670832"
1990,23.7442391304348,3.21619565217391,"L29670832"
1991,24.6609782608696,3.46923913043478,"L29670832"
1992,22.555,3.66782608695652,"L29670832"
1993,24.826847826087,1.60467391304348,"L29670832"
1994,23.2607065217391,3.87423913043478,"L29670832"
1995,23.4204347826087,4.62695652173913,"L29670832"
1996,23.7440217391304,2.93565217391304,"L29670832"
1997,22.279402173913,4.26673913043478,"L29670832"
1998,24.8967934782609,3.06369565217391,"L29670832"
1999,22.9132608695652,2.14576086956522,"L29670832"
2000,23.6328804347826,2.09217391304348,"L29670832"
2001,22.8077717391304,2.95086956521739,"L29670832"
2002,23.6841304347826,1.88173913043478,"L29670832"
2003,22.5014673913043,6.84391304347826,"L29670832"
2004,24.2346195652174,4.11489130434783,"L29670832"
2005,22.9469565217391,3.77815217391304,"L29670832"
2006,22.9610869565217,3.01782608695652,"L29670832"
2007,23.0546739130435,1.99554347826087,"L29670832"
2008,23.6197282608696,4.14315217391304,"L29670832"
2009,23.3304891304348,5.23478260869565,"L29670832"
2010,25.2132065217391,4.36684782608696,"L29670832"
2011,24.6409239130435,3.20326086956522,"L29670832"
2012,24.2438586956522,3.3295652173913,"L29670832"
2013,22.9086413043478,6.19608695652174,"L29670832"
2014,23.6117934782609,4.22565217391304,"L29670832"
2015,25.0772826086957,1.96076086956522,"L29670832"
2016,24.3611413043478,3.80358695652174,"L29670832"
2017,23.8202717391304,4.82641304347826,"L29670832"
2018,25.1865217391304,3.56326086956522,"L29670832"
2019,24.9438043478261,3.69619565217391,"L29670832"
2020,23.0159782608696,4.82967391304348,"L29670832"
2021,23.25625,3.29804347826087,"L29670832"
2022,24.3113043478261,3.9770652173913,"L29670832"
2023,22.3139673913043,3.71619565217391,"L29670832"
2024,24.2534239130435,4.145,"L29670832"
1980,21.1828260869565,2.33195652173913,"L28235242"
1981,20.2460326086957,3.60510869565217,"L28235242"
1982,21.1729891304348,4.19369565217391,"L28235242"
1983,19.9999456521739,4.45652173913043,"L28235242"
1984,19.8454347826087,6.72315217391304,"L28235242"
1985,20.251902173913,3.69847826086957,"L28235242"
1986,21.8565217391304,3.0095652173913,"L28235242"
1987,21.9101630434783,3.75304347826087,"L28235242"
1988,20.4728260869565,3.00836956521739,"L28235242"
1989,19.1744565217391,7.45782608695652,"L28235242"
1990,19.7870108695652,3.49891304347826,"L28235242"
1991,21.8953804347826,2.9445652173913,"L28235242"
1992,19.1760326086957,4.81586956521739,"L28235242"
1993,21.6554891304348,2.01282608695652,"L28235242"
1994,20.160652173913,4.91478260869565,"L28235242"
1995,20.648152173913,4.29054347826087,"L28235242"
1996,20.7669565217391,4.4495652173913,"L28235242"
1997,19.3119565217391,5.01021739130435,"L28235242"
1998,21.7592391304348,6.54445652173913,"L28235242"
1999,21.1984782608696,5.94097826086957,"L28235242"
2000,21.0224456521739,3.53728260869565,"L28235242"
2001,20.3191304347826,3.90869565217391,"L28235242"
2002,20.2063043478261,3.94891304347826,"L28235242"
2003,19.9425,7.71097826086956,"L28235242"
2004,20.9575,5.39826086956522,"L28235242"
2005,19.9955434782609,3.85630434782609,"L28235242"
2006,20.0928260869565,3.14630434782609,"L28235242"
2007,20.6921739130435,3.18173913043478,"L28235242"
2008,20.2014130434783,2.97054347826087,"L28235242"
2009,20.2642391304348,5.85641304347826,"L28235242"
2010,22.4291847826087,5.08315217391304,"L28235242"
2011,21.2829347826087,4.43967391304348,"L28235242"
2012,21.6292391304348,3.55173913043478,"L28235242"
2013,19.8503260869565,6.83217391304348,"L28235242"
2014,20.2175,3.71217391304348,"L28235242"
2015,21.7376630434783,5.14304347826087,"L28235242"
2016,21.1539130434783,4.23315217391304,"L28235242"
2017,20.4503260869565,4.25369565217391,"L28235242"
2018,22.1113586956522,4.62315217391304,"L28235242"
2019,21.2911413043478,5.08891304347826,"L28235242"
2020,20.2340217391304,3.69989130434783,"L28235242"
2021,20.1547826086957,5.03119565217391,"L28235242"
2022,21.910597826087,4.32804347826087,"L28235242"
2023,19.9566304347826,5.16065217391304,"L28235242"
2024,21.6183695652174,4.3575,"L28235242"
1980,24.8489130434783,2.9875,"L34201669"
1981,24.2582608695652,3.02967391304348,"L34201669"
1982,24.1466304347826,3.91760869565217,"L34201669"
1983,23.3061413043478,6.12597826086956,"L34201669"
1984,23.6450543478261,3.84217391304348,"L34201669"
1985,23.9967391304348,3.33858695652174,"L34201669"
1986,25.3492934782609,3.78010869565217,"L34201669"
1987,25.0091304347826,3.19489130434783,"L34201669"
1988,23.6903260869565,1.47130434782609,"L34201669"
1989,23.1836413043478,5.70326086956522,"L34201669"
1990,23.7492934782609,3.33326086956522,"L34201669"
1991,24.9153260869565,7.68880434782609,"L34201669"
1992,23.101847826087,3.85239130434783,"L34201669"
1993,24.3196195652174,2.88804347826087,"L34201669"
1994,23.4191304347826,5.50184782608696,"L34201669"
1995,24.0860869565217,3.22021739130435,"L34201669"
1996,24.5673369565217,3.69054347826087,"L34201669"
1997,22.9622282608696,6.92728260869565,"L34201669"
1998,25.880597826087,3.54108695652174,"L34201669"
1999,24.4861956521739,4.42902173913043,"L34201669"
2000,24.9339673913043,1.96597826086957,"L34201669"
2001,24.0672826086957,3.45282608695652,"L34201669"
2002,24.0242934782609,4.39717391304348,"L34201669"
2003,23.4700543478261,5.89097826086957,"L34201669"
2004,24.1525543478261,5.1345652173913,"L34201669"
2005,23.6333695652174,4.03760869565217,"L34201669"
2006,24.811902173913,2.31826086956522,"L34201669"
2007,24.6478260869565,3.23565217391304,"L34201669"
2008,24.2265217391304,3.42358695652174,"L34201669"
2009,24.0513043478261,5.15467391304348,"L34201669"
2010,25.8463586956522,5.1725,"L34201669"
2011,25.1280434782609,2.97771739130435,"L34201669"
2012,24.8410326086957,3.70967391304348,"L34201669"
2013,23.2988043478261,3.34510869565217,"L34201669"
2014,23.2365760869565,5.31597826086957,"L34201669"
2015,24.5803804347826,5.26163043478261,"L34201669"
2016,24.8298369565217,2.71630434782609,"L34201669"
2017,24.0207608695652,4.33673913043478,"L34201669"
2018,25.919347826087,5.17695652173913,"L34201669"
2019,24.8972826086957,5.5025,"L34201669"
2020,24.0592934782609,4.31586956521739,"L34201669"
2021,23.9116304347826,6.79423913043478,"L34201669"
2022,26.1227717391304,3.08021739130435,"L34201669"
2023,24.798097826087,4.2495652173913,"L34201669"
2024,25.7132608695652,4.56260869565217,"L34201669"
1980,18.663097826087,3.36239130434783,"L30634438"
1981,18.8244565217391,2.55913043478261,"L30634438"
1982,19.6709239130435,3.14434782608696,"L30634438"
1983,18.8609782608696,3.8695652173913,"L30634438"
1984,18.7447282608696,1.72010869565217,"L30634438"
1985,18.8590760869565,2.50434782608696,"L30634438"
1986,19.6596195652174,2.19869565217391,"L30634438"
1987,21.1313586956522,3.57891304347826,"L30634438"
1988,20.7333152173913,1.35576086956522,"L30634438"
1989,18.9463586956522,3.03630434782609,"L30634438"
1990,18.675,3.37228260869565,"L30634438"
1991,21.4982065217391,2.54380434782609,"L30634438"
1992,17.7203804347826,2.91717391304348,"L30634438"
1993,19.5559782608696,2.4254347826087,"L30634438"
1994,19.1960326086957,2.63978260869565,"L30634438"
1995,19.8926630434783,2.12934782608696,"L30634438"
1996,18.4999456521739,2.8954347826087,"L30634438"
1997,17.95875,3.42532608695652,"L30634438"
1998,20.6290760869565,2.21967391304348,"L30634438"
1999,20.92875,3.39608695652174,"L30634438"
2000,19.0915217391304,4.48630434782609,"L30634438"
2001,19.5703804347826,2.22423913043478,"L30634438"
2002,19.264347826087,2.16260869565217,"L30634438"
2003,18.1889673913043,2.83684782608696,"L30634438"
2004,18.875597826087,4.21902173913043,"L30634438"
2005,19.8997826086957,2.29141304347826,"L30634438"
2006,19.959347826087,3.22282608695652,"L30634438"
2007,19.985597826087,2.1745652173913,"L30634438"
2008,18.5791847826087,3.3670652173913,"L30634438"
2009,18.0344565217391,2.53760869565217,"L30634438"
2010,20.6364673913043,4.43239130434783,"L30634438"
2011,20.4625,3.57141304347826,"L30634438"
2012,21.2842391304348,2.04880434782609,"L30634438"
2013,19.7129891304348,3.69597826086957,"L30634438"
2014,18.7665217391304,3.30597826086957,"L30634438"
2015,19.2855434782609,3.66695652173913,"L30634438"
2016,19.7286413043478,1.9995652173913,"L30634438"
2017,19.1760326086957,2.28652173913043,"L30634438"
2018,20.6988586956522,3.55347826086957,"L30634438"
2019,19.1073369565217,3.22521739130435,"L30634438"
2020,19.8926086956522,2.7495652173913,"L30634438"
2021,19.9189673913043,4.8045652173913,"L30634438"
2022,20.5652173913043,2.43163043478261,"L30634438"
2023,19.1685869565217,2.4554347826087,"L30634438"
2024,20.7111413043478,3.65989130434783,"L30634438"
1980,19.4577717391304,3.4579347826087,"L31324382"
1981,19.661847826087,3.7979347826087,"L31324382"
1982,19.3135869565217,4.7404347826087,"L31324382"
1983,19.3039673913043,2.9820652173913,"L31324382"
1984,18.8497826086957,6.43923913043478,"L31324382"
1985,19.2058695652174,4.58673913043478,"L31324382"
1986,20.2807608695652,2.49369565217391,"L31324382"
1987,20.6298369565217,2.93304347826087,"L31324382"
1988,19.989347826087,5.11163043478261,"L31324382"
1989,19.1372282608696,7.30369565217391,"L31324382"
1990,18.9602717391304,4.17076086956522,"L31324382"
1991,21.0665217391304,3.03217391304348,"L31324382"
1992,17.9375,3.8320652173913,"L31324382"
1993,20.3002173913043,2.45423913043478,"L31324382"
1994,19.9158152173913,4.25326086956522,"L31324382"
1995,20.0472282608696,3.27021739130435,"L31324382"
1996,19.0991847826087,5.04554347826087,"L31324382"
1997,18.851847826087,2.84576086956522,"L31324382"
1998,20.3609239130435,4.1404347826087,"L31324382"
1999,20.8692934782609,1.18108695652174,"L31324382"
2000,19.4822282608696,3.53076086956522,"L31324382"
2001,19.6310326086957,3.5020652173913,"L31324382"
2002,20.1651630434783,3.40152173913043,"L31324382"
2003,18.8386956521739,5.10402173913043,"L31324382"
2004,20.513152173913,5.35326086956522,"L31324382"
2005,20.1696195652174,3.12989130434783,"L31324382"
2006,20.6811956521739,4.93304347826087,"L31324382"
2007,20.4355434782609,3.78880434782609,"L31324382"
2008,19.7433152173913,3.76434782608696,"L31324382"
2009,19.163152173913,4.48728260869565,"L31324382"
2010,21.6545108695652,4.14630434782609,"L31324382"
2011,21.7495108695652,2.86760869565217,"L31324382"
2012,21.3542934782609,3.70434782608696,"L31324382"
2013,20.70125,5.27347826086956,"L31324382"
2014,20.0115217391304,4.65771739130435,"L31324382"
2015,21.1570108695652,4.31239130434783,"L31324382"
2016,20.3422282608696,3.68315217391304,"L31324382"
2017,20.0982065217391,5.22521739130435,"L31324382"
2018,20.9552173913043,5.1695652173913,"L31324382"
2019,21.0180434782609,6.41173913043478,"L31324382"
2020,20.4640760869565,3.76913043478261,"L31324382"
2021,20.4314130434783,3.87326086956522,"L31324382"
2022,20.9092391304348,4.40586956521739,"L31324382"
2023,19.6088586956522,2.99847826086957,"L31324382"
2024,21.7953260869565,3.31739130434783,"L31324382"
1980,22.2648913043478,2.9479347826087,"L31769819"
1981,22.6860326086957,3.31282608695652,"L31769819"
1982,22.8172282608696,3.94826086956522,"L31769819"
1983,22.0264130434783,2.24086956521739,"L31769819"
1984,21.733152173913,4.6454347826087,"L31769819"
1985,22.2482608695652,3.8425,"L31769819"
1986,23.6890217391304,1.32326086956522,"L31769819"
1987,23.6063586956522,2.81282608695652,"L31769819"
1988,21.8623913043478,3.01413043478261,"L31769819"
1989,21.9022282608696,5.49304347826087,"L31769819"
1990,22.545597826087,3.4379347826087,"L31769819"
1991,23.541902173913,2.76217391304348,"L31769819"
1992,21.0760869565217,3.47532608695652,"L31769819"
1993,23.2746195652174,2.50282608695652,"L31769819"
